x,y,z
-4.374499991536140442e-02,8.152970075607299805e-01,-1.416909992694854736e-01
-6.001399829983711243e-02,7.955330014228820801e-01,-1.572100073099136353e-01
-4.657299816608428955e-02,8.457260131835937500e-01,-1.601639986038208008e-01
-5.095399916172027588e-02,7.920659780502319336e-01,-1.682319939136505127e-01
-5.434300005435943604e-02,8.369140028953552246e-01,-1.413390040397644043e-01
-5.370699986815452576e-02,8.397330045700073242e-01,-1.418340057134628296e-01
-5.084799975156784058e-02,8.524240255355834961e-01,-1.672279983758926392e-01
-5.138000100851058960e-02,8.006410002708435059e-01,-1.348759979009628296e-01
-3.794600069522857666e-02,8.532400131225585938e-01,-1.619829982519149780e-01
-4.974900186061859131e-02,8.572940230369567871e-01,-1.682270020246505737e-01
-1.817899942398071289e-02,8.234450221061706543e-01,-1.488869935274124146e-01
-5.184099823236465454e-02,8.480070233345031738e-01,-1.375200003385543823e-01
-2.852999977767467499e-02,8.091279864311218262e-01,-1.342750042676925659e-01
-3.129199892282485962e-02,8.034449815750122070e-01,-1.343680024147033691e-01
-2.358499914407730103e-02,8.116549849510192871e-01,-1.373129934072494507e-01
-6.000600010156631470e-02,7.791020274162292480e-01,-1.572189927101135254e-01
-1.936599984765052795e-02,8.107050061225891113e-01,-1.361699998378753662e-01
-5.054499953985214233e-02,8.537629842758178711e-01,-1.311749964952468872e-01
-7.082998752593994141e-03,8.204140067100524902e-01,-1.462499946355819702e-01
-4.941599816083908081e-02,8.587710261344909668e-01,-1.324910074472427368e-01
-5.297100171446800232e-02,7.648640275001525879e-01,-1.657789945602416992e-01
-4.595600068569183350e-02,8.741090297698974609e-01,-1.615529954433441162e-01
-1.116700097918510437e-02,7.977849841117858887e-01,-1.353929936885833740e-01
-4.541499912738800049e-02,8.757969737052917480e-01,-1.625789999961853027e-01
-3.567099943757057190e-02,7.697299718856811523e-01,-1.404740065336227417e-01
-6.699600070714950562e-02,7.650579810142517090e-01,-1.487170010805130005e-01
1.040169969201087952e-01,-2.119809985160827637e-01,1.491300016641616821e-02
1.004030033946037292e-01,-2.076569944620132446e-01,3.976999782025814056e-03
9.772100299596786499e-02,-2.194669991731643677e-01,5.224000662565231323e-03
1.061370000243186951e-01,-1.943649947643280029e-01,1.661700010299682617e-02
1.040240004658699036e-01,-2.119240015745162964e-01,-4.885999485850334167e-03
1.051649972796440125e-01,-1.953630000352859497e-01,2.965999767184257507e-03
8.469100296497344971e-02,-2.112939953804016113e-01,4.279000684618949890e-03
9.035199880599975586e-02,-2.309630066156387329e-01,6.821999326348304749e-03
8.426199853420257568e-02,-2.282190024852752686e-01,2.547900006175041199e-02
8.864700049161911011e-02,-2.355819940567016602e-01,7.565999869257211685e-03
8.730799704790115356e-02,-1.883759945631027222e-01,2.540200017392635345e-02
9.515800327062606812e-02,-2.407509982585906982e-01,2.520300075411796570e-02
9.819699823856353760e-02,-1.874710023403167725e-01,-7.325001060962677002e-03
7.254999876022338867e-02,-2.213599979877471924e-01,2.577400021255016327e-02
8.993499726057052612e-02,-2.422789931297302246e-01,2.533500082790851593e-02
7.964500039815902710e-02,-2.369190007448196411e-01,7.828000001609325409e-03
9.980800002813339233e-02,-2.469290047883987427e-01,1.260999590158462524e-03
6.820300221443176270e-02,-2.206079959869384766e-01,2.588400058448314667e-02
9.442699700593948364e-02,-2.478920072317123413e-01,2.522199973464012146e-02
9.081400185823440552e-02,-1.778859943151473999e-01,2.483000047504901886e-03
1.052649989724159241e-01,-1.742260009050369263e-01,2.494800090789794922e-02
1.074329987168312073e-01,-1.744679957628250122e-01,2.438999712467193604e-03
1.010020002722740173e-01,-1.784390062093734741e-01,-7.395999506115913391e-03
9.923200309276580811e-02,-2.517209947109222412e-01,2.242499962449073792e-02
7.786600291728973389e-02,-2.415879964828491211e-01,2.563999965786933899e-02
9.661699831485748291e-02,-2.320709973573684692e-01,-2.063500136137008667e-02
1.082929968833923340e-01,-1.764789968729019165e-01,-6.531000137329101562e-03
9.661699831485748291e-02,-1.801259964704513550e-01,-1.251300051808357239e-02
6.310100108385086060e-02,-2.065799981355667114e-01,3.887999802827835083e-03
7.839100062847137451e-02,-2.449180036783218384e-01,2.562700025737285614e-02
7.985500246286392212e-02,-1.784680038690567017e-01,2.499000169336795807e-03
7.484199851751327515e-02,-1.805499941110610962e-01,2.555999904870986938e-03
5.287000164389610291e-02,5.917260050773620605e-01,2.627100050449371338e-02
4.040199890732765198e-02,5.860000252723693848e-01,2.658599987626075745e-02
6.623800098896026611e-02,5.838239789009094238e-01,2.593399956822395325e-02
7.422199845314025879e-02,5.996119976043701172e-01,3.007999993860721588e-02
3.821200132369995117e-02,6.099219918251037598e-01,3.029200062155723572e-02
6.338699907064437866e-02,6.143689751625061035e-01,2.600600011646747589e-02
6.645400077104568481e-02,6.145949959754943848e-01,3.038799948990345001e-02
7.581699639558792114e-02,5.725809931755065918e-01,2.569199912250041962e-02
7.776500284671783447e-02,6.110780239105224609e-01,3.031600080430507660e-02
6.044999882578849792e-02,5.586919784545898438e-01,2.607999928295612335e-02
3.472099825739860535e-02,6.208209991455078125e-01,3.051700070500373840e-02
3.795100003480911255e-02,5.598130226135253906e-01,2.951500006020069122e-02
5.598200112581253052e-02,6.271830201148986816e-01,3.058400005102157593e-02
8.910000324249267578e-02,5.914329886436462402e-01,2.535600028932094574e-02
7.107199728488922119e-02,6.234840154647827148e-01,2.581200003623962402e-02
4.939600080251693726e-02,5.545420050621032715e-01,2.635899931192398071e-02
1.993599906563758850e-02,5.802429914474487305e-01,4.422799870371818542e-02
9.119399636983871460e-02,5.822910070419311523e-01,2.530300058424472809e-02
6.760799884796142578e-02,6.293640136718750000e-01,3.060000017285346985e-02
6.503099948167800903e-02,6.304640173912048340e-01,3.060900047421455383e-02
7.859300076961517334e-02,6.245899796485900879e-01,2.562200091779232025e-02
6.658600270748138428e-02,6.313800215721130371e-01,2.592499926686286926e-02
1.199099794030189514e-02,6.042090058326721191e-01,3.017400018870830536e-02
3.692600131034851074e-02,5.526610016822814941e-01,3.669299930334091187e-02
1.001200079917907715e-02,5.893290042877197266e-01,3.750599920749664307e-02
9.393899887800216675e-02,6.082630157470703125e-01,3.025799989700317383e-02
6.392499804496765137e-02,6.363520026206970215e-01,3.065299987792968750e-02
9.337799996137619019e-02,5.667380094528198242e-01,2.524800039827823639e-02
7.786002010107040405e-03,5.792469978332519531e-01,4.422799870371818542e-02
6.546100229024887085e-02,6.402500271797180176e-01,2.595300041139125824e-02
4.323001950979232788e-03,6.049150228500366211e-01,3.018900007009506226e-02
8.138900250196456909e-02,6.334819793701171875e-01,2.555100060999393463e-02
2.336529940366744995e-01,2.391590029001235962e-01,-1.113099977374076843e-02
2.302760034799575806e-01,2.475149929523468018e-01,-1.102599967271089554e-02
2.292509973049163818e-01,2.514930069446563721e-01,-1.099300011992454529e-02
2.276889979839324951e-01,2.511770129203796387e-01,-1.094499975442886353e-02
2.473060041666030884e-01,2.256519943475723267e-01,-1.159199979156255722e-02
2.601769864559173584e-01,2.381010055541992188e-01,-1.207199972122907639e-02
2.391030043363571167e-01,2.120590060949325562e-01,-1.130099967122077942e-02
2.378219962120056152e-01,2.310909926891326904e-01,1.975600048899650574e-02
2.395969927310943604e-01,2.072419971227645874e-01,-1.131699979305267334e-02
2.206539958715438843e-01,2.704170048236846924e-01,-1.072499994188547134e-02
2.344409972429275513e-01,2.247200012207031250e-01,1.992800086736679077e-02
2.505429983139038086e-01,2.318699955940246582e-01,1.911100000143051147e-02
2.610670030117034912e-01,2.639459967613220215e-01,-1.210500020533800125e-02
2.518689930438995361e-01,2.516039907932281494e-01,1.904400065541267395e-02
2.376389950513839722e-01,2.181359976530075073e-01,1.976599916815757751e-02
2.140289992094039917e-01,2.483000010251998901e-01,2.096300199627876282e-02
1.948059946298599243e-01,2.390500009059906006e-01,-9.917000308632850647e-03
2.646810114383697510e-01,2.157350033521652222e-01,-1.224000006914138794e-02
2.259449958801269531e-01,2.616190016269683838e-01,2.035899832844734192e-02
2.372519969940185547e-01,2.788949906826019287e-01,-1.124399993568658829e-02
2.336629927158355713e-01,2.661510109901428223e-01,1.996699906885623932e-02
1.990550011396408081e-01,2.627469897270202637e-01,-1.004900038242340088e-02
2.467319965362548828e-01,2.650139927864074707e-01,1.930500008165836334e-02
2.472900003194808960e-01,2.133200019598007202e-01,1.927600055932998657e-02
1.937139928340911865e-01,2.546249926090240479e-01,-9.882000274956226349e-03
2.483649998903274536e-01,1.984139978885650635e-01,-1.163099985569715500e-02
2.082210034132003784e-01,2.540659904479980469e-01,2.125700190663337708e-02
1.997410058975219727e-01,2.105800062417984009e-01,-1.007100008428096771e-02
2.602460086345672607e-01,2.753539979457855225e-01,-1.207400020211935043e-02
2.663800120353698730e-01,2.481410056352615356e-01,1.830800063908100128e-02
2.640230059623718262e-01,2.581430077552795410e-01,1.842799969017505646e-02
2.509280145168304443e-01,2.701449990272521973e-01,1.909199915826320648e-02
-7.433299720287322998e-02,5.860099941492080688e-02,-1.339990049600601196e-01
-7.530499994754791260e-02,6.195399910211563110e-02,-1.310860067605972290e-01
-7.255099713802337646e-02,6.261400133371353149e-02,-1.393389999866485596e-01
-6.955199688673019409e-02,4.702400043606758118e-02,-1.456079930067062378e-01
-7.162100076675415039e-02,3.802200034260749817e-02,-1.421270072460174561e-01
-7.688999921083450317e-02,3.226099908351898193e-02,-1.263339966535568237e-01
-6.892699748277664185e-02,8.314599841833114624e-02,-1.463689953088760376e-01
-8.080799877643585205e-02,3.922399878501892090e-02,-1.145870015025138855e-01
-7.960700243711471558e-02,8.181100338697433472e-02,-1.181859970092773438e-01
-5.942400172352790833e-02,5.212999880313873291e-02,-1.579270064830780029e-01
-7.457400113344192505e-02,8.784200251102447510e-02,-1.332760006189346313e-01
-7.812300324440002441e-02,3.103600069880485535e-02,-1.226380020380020142e-01
-7.777900248765945435e-02,8.736599981784820557e-02,-1.236689984798431396e-01
-7.753500342369079590e-02,9.044499695301055908e-02,-1.243989989161491394e-01
-8.156000077724456787e-02,4.102899879217147827e-02,-1.061889976263046265e-01
-7.835000008344650269e-02,2.528499811887741089e-02,-1.219569966197013855e-01
-8.123300224542617798e-02,5.066199973225593567e-02,-9.956999868154525757e-02
-7.516700029373168945e-02,2.081299945712089539e-02,-1.314979940652847290e-01
-5.197200179100036621e-02,5.702399834990501404e-02,-1.669919937849044800e-01
-8.092600107192993164e-02,5.330400168895721436e-02,-9.335199743509292603e-02
-8.096999675035476685e-02,7.347899675369262695e-02,-9.423399716615676880e-02
-4.880699887871742249e-02,6.240500137209892273e-02,-1.705279946327209473e-01
-5.742200091481208801e-02,9.114799648523330688e-02,-1.603630036115646362e-01
-6.324800103902816772e-02,1.828300207853317261e-02,-1.532769948244094849e-01
-4.748899862170219421e-02,5.549899861216545105e-02,-1.712909936904907227e-01
-4.800900071859359741e-02,5.064700171351432800e-02,-1.709900051355361938e-01
-8.096600323915481567e-02,8.084200322628021240e-02,-9.415999799966812134e-02
-4.500599950551986694e-02,6.461100280284881592e-02,-1.727280020713806152e-01
-7.479900121688842773e-02,7.435999810695648193e-03,-1.326030045747756958e-01
-8.051499724388122559e-02,4.427599906921386719e-02,-8.502200245857238770e-02
-8.042900264263153076e-02,4.392800107598304749e-02,-8.328600227832794189e-02
-8.043400198221206665e-02,4.320599883794784546e-02,-8.337400108575820923e-02
-6.849809885025024414e-01,1.525640040636062622e-01,-1.850599981844425201e-02
-6.913579702377319336e-01,1.491480022668838501e-01,-1.446199975907802582e-02
-6.811050176620483398e-01,1.419579982757568359e-01,-2.033800072968006134e-02
-6.864820122718811035e-01,1.517589986324310303e-01,-5.571000277996063232e-03
-6.818100214004516602e-01,1.399980038404464722e-01,-2.036700025200843811e-02
-6.696149706840515137e-01,1.517899930477142334e-01,-1.986199989914894104e-02
-6.691300272941589355e-01,1.610540002584457397e-01,-1.587699912488460541e-02
-6.903660297393798828e-01,1.346060037612915039e-01,-2.072099968791007996e-02
-7.015619874000549316e-01,1.436820030212402344e-01,-9.163999930024147034e-03
-7.036129832267761230e-01,1.425829976797103882e-01,-1.275100000202655792e-02
-6.979629993438720703e-01,1.432130038738250732e-01,-3.142000176012516022e-03
-6.653249859809875488e-01,1.630920022726058960e-01,-1.721600070595741272e-02
-6.816890239715576172e-01,1.378130018711090088e-01,-1.478999853134155273e-03
-6.929389834403991699e-01,1.351740062236785889e-01,-2.628000453114509583e-03
-7.064999938011169434e-01,1.395920068025588989e-01,-2.139000035822391510e-02
-7.074339985847473145e-01,1.391270011663436890e-01,-2.142800018191337585e-02
-6.612179875373840332e-01,1.395930051803588867e-01,-1.951600052416324615e-02
-6.694309711456298828e-01,1.388660073280334473e-01,-2.270005643367767334e-04
-6.610800027847290039e-01,1.653639972209930420e-01,-9.836000390350818634e-03
-6.726899743080139160e-01,1.267970055341720581e-01,-1.998900063335895538e-02
-6.630110144615173340e-01,1.469700038433074951e-01,4.280004650354385376e-04
-6.614300012588500977e-01,1.651770025491714478e-01,-5.702000111341476440e-03
-6.639109849929809570e-01,1.315509974956512451e-01,-1.962500065565109253e-02
-6.657119989395141602e-01,1.380680054426193237e-01,1.529995352029800415e-04
-6.952630281448364258e-01,1.231449991464614868e-01,-2.092400006949901581e-02
-6.606590151786804199e-01,1.327050030231475830e-01,-1.949499920010566711e-02
-6.591079831123352051e-01,1.664209961891174316e-01,-4.614000208675861359e-03
-6.581450104713439941e-01,1.669359952211380005e-01,-6.899999454617500305e-03
-6.739130020141601562e-01,1.257870048284530640e-01,-6.850007921457290649e-04
-6.606029868125915527e-01,1.339309960603713989e-01,6.740000098943710327e-04
-6.526790261268615723e-01,1.698630005121231079e-01,-7.137000560760498047e-03
-7.190799713134765625e-01,1.342989951372146606e-01,-9.576000273227691650e-03
4.402090013027191162e-01,9.152899682521820068e-02,6.585999857634305954e-03
4.455600082874298096e-01,9.426599740982055664e-02,6.178000010550022125e-03
4.440689980983734131e-01,8.011300116777420044e-02,6.291999947279691696e-03
4.588049948215484619e-01,8.842799812555313110e-02,5.167999770492315292e-03
4.545460045337677002e-01,7.393199950456619263e-02,5.493000149726867676e-03
4.488080143928527832e-01,6.969600170850753784e-02,5.929999984800815582e-03
4.468800127506256104e-01,6.856200098991394043e-02,6.076999939978122711e-03
4.473380148410797119e-01,1.190280020236968994e-01,6.041999906301498413e-03
4.163689911365509033e-01,1.088870018720626831e-01,8.403000421822071075e-03
4.384739995002746582e-01,1.210379973053932190e-01,6.717999931424856186e-03
4.368810057640075684e-01,7.569900155067443848e-02,-1.970599964261054993e-02
4.526970088481903076e-01,8.139500021934509277e-02,-2.048699930310249329e-02
4.552119970321655273e-01,9.897699952125549316e-02,-2.061099931597709656e-02
4.291769862174987793e-01,6.021599844098091125e-02,7.426999974995851517e-03
4.124990105628967285e-01,1.106690019369125366e-01,8.697999641299247742e-03
4.432860016822814941e-01,1.277280002832412720e-01,6.351000163704156876e-03
4.566960036754608154e-01,7.314100116491317749e-02,-2.068500034511089325e-02
4.013240039348602295e-01,9.447500109672546387e-02,9.549999609589576721e-03
4.093979895114898682e-01,9.158299863338470459e-02,-1.834899932146072388e-02
4.240700006484985352e-01,6.560699641704559326e-02,-1.907300017774105072e-02
4.798879921436309814e-01,8.586200326681137085e-02,3.561000106856226921e-03
4.692560136318206787e-01,1.196969971060752869e-01,4.372000228613615036e-03
4.399040043354034424e-01,1.323100030422210693e-01,6.608999799937009811e-03
4.575569927692413330e-01,6.501899659633636475e-02,-2.072699926793575287e-02
4.756560027599334717e-01,6.735000014305114746e-02,3.884000005200505257e-03
3.996909856796264648e-01,1.059300005435943604e-01,9.674999862909317017e-03
4.714690148830413818e-01,1.038220003247261047e-01,-2.148799970746040344e-02
4.783380031585693359e-01,1.161229982972145081e-01,3.679000074043869972e-03
3.949579894542694092e-01,9.573899954557418823e-02,1.003499981015920639e-02
4.487060010433197021e-01,5.477099865674972534e-02,-2.029000036418437958e-02
4.857540130615234375e-01,1.008670032024383545e-01,3.113999962806701660e-03
4.430910050868988037e-01,4.405099898576736450e-02,6.366000045090913773e-03
-7.966800034046173096e-02,-2.581160068511962891e-01,-1.180040016770362854e-01
-7.938899844884872437e-02,-2.613689899444580078e-01,-1.188429966568946838e-01
-7.421000301837921143e-02,-2.676579952239990234e-01,-1.202439963817596436e-01
-7.689400017261505127e-02,-2.486329972743988037e-01,-1.056789979338645935e-01
-7.569699734449386597e-02,-2.571170032024383545e-01,-9.964899718761444092e-02
-7.545399665832519531e-02,-2.717309892177581787e-01,-1.306360065937042236e-01
-7.328999787569046021e-02,-2.741819918155670166e-01,-1.098510026931762695e-01
-7.348900288343429565e-02,-2.727699875831604004e-01,-1.016390025615692139e-01
-7.243499904870986938e-02,-2.521640062332153320e-01,-1.396889984607696533e-01
-8.126699924468994141e-02,-2.339929938316345215e-01,-1.132109984755516052e-01
-7.213699817657470703e-02,-2.823610007762908936e-01,-1.195779964327812195e-01
-7.652699947357177734e-02,-2.345319986343383789e-01,-1.274210065603256226e-01
-7.336299866437911987e-02,-2.736659944057464600e-01,-9.757400304079055786e-02
-7.204099744558334351e-02,-2.830399870872497559e-01,-1.095440015196800232e-01
-8.094300329685211182e-02,-2.386569976806640625e-01,-9.369300305843353271e-02
-7.802200317382812500e-02,-2.406349927186965942e-01,-8.723500370979309082e-02
-6.971800327301025391e-02,-2.375469952821731567e-01,-1.454070061445236206e-01
-8.126900345087051392e-02,-2.258999943733215332e-01,-1.003009974956512451e-01
-7.145100086927413940e-02,-2.872210144996643066e-01,-9.246099740266799927e-02
-6.249200180172920227e-02,-2.634010016918182373e-01,-1.541959941387176514e-01
-8.076000213623046875e-02,-2.990320026874542236e-01,-1.147269979119300842e-01
-7.174699753522872925e-02,-2.851189970970153809e-01,-8.797299861907958984e-02
-7.242099940776824951e-02,-2.923879921436309814e-01,-1.397300064563751221e-01
-7.683899998664855957e-02,-2.174350023269653320e-01,-1.264870017766952515e-01
-6.278099864721298218e-02,-2.733249962329864502e-01,-1.538439989089965820e-01
-8.003699779510498047e-02,-2.454770058393478394e-01,-7.747200131416320801e-02
-8.017800003290176392e-02,-2.739669978618621826e-01,-7.818599790334701538e-02
-7.916799932718276978e-02,-2.325139939785003662e-01,-8.268900215625762939e-02
-6.024200096726417542e-02,-2.626540064811706543e-01,-1.569329947233200073e-01
-6.094099953770637512e-02,-2.723549902439117432e-01,-1.560830026865005493e-01
-8.099000155925750732e-02,-2.986209988594055176e-01,-9.463299810886383057e-02
-7.958599925041198730e-02,-2.801800072193145752e-01,-7.646200060844421387e-02
-3.550900146365165710e-02,-4.436370134353637695e-01,-1.436409950256347656e-01
-2.571599930524826050e-02,-4.492000043392181396e-01,-1.425540000200271606e-01
-2.790799923241138458e-02,-4.524390101432800293e-01,-1.419209986925125122e-01
-2.602499909698963165e-02,-4.540689885616302490e-01,-1.416029930114746094e-01
-3.371300175786018372e-02,-4.252369999885559082e-01,-1.472350060939788818e-01
-4.428299888968467712e-02,-4.256690144538879395e-01,-1.471509933471679688e-01
-2.347300015389919281e-02,-4.275560081005096436e-01,-1.467819958925247192e-01
-3.074299916625022888e-02,-4.235180020332336426e-01,-1.475709974765777588e-01
-5.659100040793418884e-02,-4.448480010032653809e-01,-1.434040069580078125e-01
-5.055600032210350037e-02,-4.353600144386291504e-01,-1.302350014448165894e-01
-1.531200110912322998e-02,-4.540979862213134766e-01,-1.415970027446746826e-01
-5.114600062370300293e-02,-4.311789870262145996e-01,-1.320199966430664062e-01
-3.071900084614753723e-02,-4.210389852523803711e-01,-1.480550020933151245e-01
-1.517700031399726868e-02,-4.588890075683593750e-01,-1.406150013208389282e-01
-4.714399948716163635e-02,-4.595470130443572998e-01,-1.237450018525123596e-01
-5.289199948310852051e-02,-4.188080132007598877e-01,-1.454609930515289307e-01
-5.570600181818008423e-02,-4.728280007839202881e-01,-1.375180035829544067e-01
-4.547299817204475403e-02,-4.713869988918304443e-01,-1.219109967350959778e-01
-5.135300010442733765e-02,-4.297080039978027344e-01,-1.133729964494705200e-01
-4.572499915957450867e-02,-4.696039855480194092e-01,-1.177520006895065308e-01
3.543999046087265015e-03,-4.439640045166015625e-01,-1.435769945383071899e-01
2.725999802350997925e-03,-4.558820128440856934e-01,-1.412480026483535767e-01
-7.429800182580947876e-02,-4.521119892597198486e-01,-1.340990066528320312e-01
-2.422999590635299683e-03,-4.200089871883392334e-01,-1.482570022344589233e-01
-2.354699932038784027e-02,-4.036319851875305176e-01,-1.512549966573715210e-01
-4.415399953722953796e-02,-4.807380139827728271e-01,-1.185929998755455017e-01
-1.105900108814239502e-02,-4.812949895858764648e-01,-1.356370002031326294e-01
-7.661899924278259277e-02,-4.315890073776245117e-01,-1.271419972181320190e-01
9.215999394655227661e-03,-4.277229905128479004e-01,-1.467500030994415283e-01
-7.597599923610687256e-02,-4.642190039157867432e-01,-1.290690004825592041e-01
-3.190003335475921631e-04,-4.756419956684112549e-01,-1.368930041790008545e-01
-8.308999240398406982e-03,-4.832440018653869629e-01,-1.352040022611618042e-01
-3.376869857311248779e-01,4.445600137114524841e-02,4.987000022083520889e-03
-3.357940018177032471e-01,5.457999929785728455e-02,1.233199983835220337e-02
-3.325009942054748535e-01,5.614700168371200562e-02,7.885999977588653564e-03
-3.534719944000244141e-01,3.643099963665008545e-02,2.997000003233551979e-03
-3.485830128192901611e-01,5.307700112462043762e-02,-7.753999438136816025e-03
-3.555209934711456299e-01,5.056500062346458435e-02,6.502000149339437485e-03
-3.310210108757019043e-01,6.382399797439575195e-02,9.789999574422836304e-03
-3.569929897785186768e-01,5.208199843764305115e-02,1.318099908530712128e-02
-3.345369994640350342e-01,6.176500022411346436e-02,-1.011400111019611359e-02
-3.498510122299194336e-01,5.789000168442726135e-02,-1.039300113916397095e-02
-3.475340008735656738e-01,6.312599778175354004e-02,-1.035100035369396210e-02
-3.638400137424468994e-01,4.917600005865097046e-02,6.157999858260154724e-03
-3.100019991397857666e-01,4.332799836993217468e-02,4.707000218331813812e-03
-3.688350021839141846e-01,4.251100122928619385e-02,4.505000077188014984e-03
-3.190549910068511963e-01,7.017499953508377075e-02,1.136500015854835510e-02
-3.052459955215454102e-01,3.963600099086761475e-02,3.790999995544552803e-03
-3.707059919834136963e-01,5.238100141286849976e-02,6.951999850571155548e-03
-3.315689861774444580e-01,7.567600160837173462e-02,-1.005900092422962189e-02
-3.541130125522613525e-01,7.509200274944305420e-02,1.258500013500452042e-02
-3.551430106163024902e-01,7.457400113344192505e-02,1.245599985122680664e-02
-3.054220080375671387e-01,5.815999954938888550e-02,1.140599977225065231e-02
-3.097989857196807861e-01,6.628900021314620972e-02,1.040199957787990570e-02
-3.707849979400634766e-01,5.045599862933158875e-02,1.886699907481670380e-02
-3.309130072593688965e-01,8.006899803876876831e-02,1.381899975240230560e-02
-3.229050040245056152e-01,7.563599944114685059e-02,-9.901000186800956726e-03
-3.713580071926116943e-01,6.093899905681610107e-02,9.074999950826168060e-03
-2.983950078487396240e-01,4.260399937629699707e-02,4.528000019490718842e-03
-3.281680047512054443e-01,7.975500077009201050e-02,-9.997000917792320251e-03
-3.263939917087554932e-01,7.946100085973739624e-02,-9.965000674128532410e-03
-3.692910075187683105e-01,6.300400197505950928e-02,2.072699926793575287e-02
-3.055120110511779785e-01,7.024899870157241821e-02,-9.584000334143638611e-03
-3.495300114154815674e-01,8.620800077915191650e-02,-1.038699969649314880e-02
7.361000031232833862e-02,8.413000106811523438e-01,2.011599950492382050e-02
7.951600104570388794e-02,8.297700285911560059e-01,2.238699980080127716e-02
6.489499658346176147e-02,8.542739748954772949e-01,1.868399977684020996e-02
7.293199747800827026e-02,8.569740056991577148e-01,1.877499930560588837e-02
6.262700259685516357e-02,8.253989815711975098e-01,2.179400064051151276e-02
6.337299942970275879e-02,8.240789771080017090e-01,2.192199975252151489e-02
6.261999905109405518e-02,8.114039897918701172e-01,2.314900048077106476e-02
5.405300110578536987e-02,8.159880042076110840e-01,2.270499989390373230e-02
4.580200091004371643e-02,8.634070158004760742e-01,1.755999960005283356e-02
4.131399840116500854e-02,8.215950131416320801e-01,2.216199971735477448e-02
4.906500130891799927e-02,8.124629855155944824e-01,2.304599992930889130e-02
6.823299825191497803e-02,8.763980269432067871e-01,-2.908000722527503967e-03
7.032400369644165039e-02,8.677449822425842285e-01,-1.376399956643581390e-02
3.531400114297866821e-02,8.615409731864929199e-01,1.779000088572502136e-02
3.707899898290634155e-02,8.175079822540283203e-01,2.255799993872642517e-02
4.504400119185447693e-02,8.082079887390136719e-01,2.345800027251243591e-02
3.324500098824501038e-02,8.591020107269287109e-01,1.809000037610530853e-02
5.440799891948699951e-02,8.814190030097961426e-01,1.287799980491399765e-02
3.207600116729736328e-02,8.593279719352722168e-01,1.806199923157691956e-02
7.567100226879119873e-02,7.945100069046020508e-01,2.461099997162818909e-02
4.720300063490867615e-02,8.839460015296936035e-01,1.121000014245510101e-02
5.253100022673606873e-02,7.936289906501770020e-01,2.468400076031684875e-02
2.060399949550628662e-02,8.337450027465820312e-01,2.094599977135658264e-02
1.922100037336349487e-02,8.411300182342529297e-01,2.013500034809112549e-02
4.732000082731246948e-02,8.913810253143310547e-01,6.302000023424625397e-03
6.566099822521209717e-02,8.870229721069335938e-01,-1.585800014436244965e-02
6.994300335645675659e-02,8.693249821662902832e-01,-3.208299726247787476e-02
6.952100247144699097e-02,8.710719943046569824e-01,-3.127399832010269165e-02
7.086700201034545898e-02,7.811740040779113770e-01,2.568200044333934784e-02
7.915499806404113770e-02,7.805579900741577148e-01,2.572599984705448151e-02
1.889199763536453247e-02,8.120750188827514648e-01,2.308399975299835205e-02
1.906099915504455566e-02,8.712800145149230957e-01,1.659099943935871124e-02
9.661699831485748291e-02,-4.574899971485137939e-01,-3.354100137948989868e-02
9.661699831485748291e-02,-4.599809944629669189e-01,-3.931700065732002258e-02
9.661699831485748291e-02,-4.508489966392517090e-01,-2.207900024950504303e-02
9.954500198364257812e-02,-4.642300009727478027e-01,-5.322299897670745850e-02
1.006600037217140198e-01,-4.576649963855743408e-01,-5.572300031781196594e-02
7.533500343561172485e-02,-4.501760005950927734e-01,-2.007500082254409790e-02
7.292599976062774658e-02,-4.701760113239288330e-01,-3.049699962139129639e-02
9.661699831485748291e-02,-4.873560070991516113e-01,-2.943100035190582275e-02
7.421600073575973511e-02,-4.594619870185852051e-01,-1.343600079417228699e-02
9.725300222635269165e-02,-4.851819872856140137e-01,-4.808900132775306702e-02
7.201000303030014038e-02,-4.777829945087432861e-01,-3.413800150156021118e-02
9.661699831485748291e-02,-4.874939918518066406e-01,-2.268600091338157654e-02
7.719100266695022583e-02,-4.347659945487976074e-01,-2.070599980652332306e-02
7.414100319147109985e-02,-4.600880146026611328e-01,-1.010799966752529144e-02
7.741600275039672852e-02,-4.328970015048980713e-01,-4.307800158858299255e-02
9.661699831485748291e-02,-4.375180006027221680e-01,-7.362999022006988525e-03
7.709299772977828979e-02,-4.355739951133728027e-01,-4.861500114202499390e-02
1.034990027546882629e-01,-4.742879867553710938e-01,-6.208299845457077026e-02
1.031780019402503967e-01,-4.390439987182617188e-01,-6.136300042271614075e-02
9.661699831485748291e-02,-4.923329949378967285e-01,-2.801899984478950500e-02
7.788799703121185303e-02,-4.289729893207550049e-01,-4.548300057649612427e-02
7.458099722862243652e-02,-4.564360082149505615e-01,-6.258899718523025513e-02
7.471100240945816040e-02,-4.553590118885040283e-01,-6.347399950027465820e-02
7.213900238275527954e-02,-4.767079949378967285e-01,-1.174100115895271301e-02
7.541199773550033569e-02,-4.495370090007781982e-01,-6.558600068092346191e-02
7.869900017976760864e-02,-4.222379922866821289e-01,-2.835300005972385406e-02
7.853899896144866943e-02,-4.235740005970001221e-01,-4.609199985861778259e-02
